品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,83.80201521400427,80.5872611825303,82.53759997052535,81.79755447842231,86.69700854777014,82.46038142268362,80.68536246593088,81.44178887,2,32,1,7,5,6,1,33,6,8,4,7,28,16,11,0,0,1
2,82.78410731766404,78.64644888728354,81.55817068,81.40352264572545,86.23972222283334,84.85554731911654,80.0593874794991,85.77837295439726,2,33,1,8,6,6,2,34,6,9,4,5,29,18,12,0,0,1
2,84.6463915456836,80.03074435872213,81.55817068,81.92612469,86.5743556063575,82.65288940278218,80.74810912101621,81.5101891686484,2,32,1,8,5,6,1,33,6,8,3,8,28,17,11,0,0,1
2,85.14238303940556,80.3392077947988,81.55817068,81.92612469,85.78298757011615,82.03243955684061,81.78484493409027,81.61421220430839,2,32,1,9,4,6,1,33,6,8,4,7,29,17,11,0,0,1
2,84.3051615990246,80.05469264274974,81.69920411449816,82.03518547770378,87.16411504320568,83.08176788622536,80.14841438559426,81.57187144692693,2,32,1,7,5,6,1,33,6,8,3,9,28,17,11,0,0,1
2,85.31104615818944,85.75136645624431,81.90673288996672,91.91000766867941,88.40856317869516,86.13606108,84.32899144739898,84.76955472,2,35,1,10,4,6,2,36,5,13,3,2,25,10,20,0,0,1
2,85.55652644324903,84.8904290176356,81.55817068,89.99202676437793,87.82480860308755,86.13606108,84.31140228,84.76955472,2,34,1,9,3,5,1,35,5,11,3,4,23,10,18,0,2,1
2,88.58892051274708,88.63389043259035,84.85557400289912,89.15606762165042,88.85586172774966,88.64638128351882,88.49003333044169,88.51943151235999,2,31,1,7,3,5,1,33,6,8,6,2,20,12,15,0,0,1
2,85.06085543030106,85.64411894822858,81.57438512746755,92.12412587071896,88.70648180151245,86.14840517354295,84.3319500222744,84.7879941325636,2,35,1,10,4,6,2,36,5,13,3,2,25,10,20,0,0,1
2,88.32040210515463,88.40634115011238,84.60584515968002,89.38196432595072,88.84449253274272,88.4562621809569,88.17356470459318,88.23543459058007,2,32,1,7,3,5,1,33,6,9,6,2,21,12,16,0,0,1
2,85.72936625811305,84.64152495090117,81.55817068,89.26888753351584,87.52806521398279,86.13606108,84.31140228,84.76955472,2,34,1,8,3,5,1,35,5,11,3,4,23,10,18,0,3,1
2,85.79970381344752,84.54023287545733,81.55817068,88.9746043806132,87.40730481761395,86.13606108,84.31140228,84.76955472,2,34,1,8,3,5,1,35,5,11,3,4,23,10,18,0,3,1
2,84.13503048674438,85.25222744980923,84.86628260610016,84.48427902947671,88.4532282407061,83.34004678500399,82.3427955578019,84.52842760357056,2,32,1,12,5,6,2,33,6,10,3,3,33,21,17,0,0,1
2,82.76171811894717,81.54425379597528,83.28275955450553,82.79230558631623,87.17855781040926,84.92170522626068,81.06297009127144,86.91130748026828,2,33,1,10,6,6,2,34,6,9,4,3,31,19,14,0,0,1
2,86.28047136111408,81.2236215958818,81.66364686633172,82.00768915027326,84.0010286585564,80.61028645192017,84.24863501756059,81.95255386297208,2,32,1,11,3,5,1,33,5,8,6,3,30,18,11,0,0,1
2,82.65469884848052,81.17138246269327,83.11085725302407,82.61670793746441,87.02416968088042,85.04274889594986,80.96243670754195,87.10679841290671,2,33,1,10,6,6,2,34,6,9,4,3,31,19,14,0,0,1
2,83.53336402140843,85.27528605873262,83.86231797346855,86.21904740133303,87.69906823688564,84.51361366945214,82.16439024,84.76955472,2,33,1,13,4,6,2,34,6,11,3,4,34,21,20,0,0,1
2,85.76000495458571,82.2009284222602,82.44058009940733,82.60848959659283,85.08109585842706,81.2725039794301,83.78629395428986,82.5774397619293,2,32,1,11,3,5,1,33,5,8,5,3,31,19,12,0,0,1
2,82.265433299217,79.815122382413,82.48559001363753,81.97799946064866,86.46260745214579,85.48302596344408,80.5967625381505,87.81786554070261,2,33,1,9,6,6,2,34,6,9,4,3,31,19,13,0,0,1
1,83.2578005332116,85.03187840378413,82.96600892966093,87.25228318276967,86.89407914970836,85.14474271719075,82.16439024,84.76955472,2,34,1,14,4,5,1,35,6,11,2,5,34,21,21,0,0,1
2,82.28536269230352,79.88455940379497,82.5176020851436,82.01069968887651,86.49135799125764,85.46048491206751,80.61548411337641,87.78146073599393,2,33,1,9,6,6,2,34,6,9,4,3,31,19,13,0,0,1
2,83.66454038869071,85.39115529871711,84.2889875772622,85.7271966222555,88.08226684149312,84.21317758370502,82.16439024,84.76955472,2,33,1,13,5,6,2,34,6,10,3,4,33,21,19,0,0,1
2,84.91132459837193,83.79453964315226,83.70745912316423,83.58816384722688,86.84226969101925,82.35232584706391,83.03239365765761,83.59638811415321,2,32,1,12,4,6,2,33,6,9,4,3,32,20,15,0,0,1
2,84.32025257,79.85390137548755,81.46960304922179,81.5778287307051,79.0228153093165,78.10215981,77.88825225674753,77.02562056738978,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
2,84.32025257,79.93452752243601,81.47537558593997,81.54216506567752,79.15186515061214,78.10215981,77.88004373913874,77.29068551713864,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
2,84.32025257,79.17326578161506,81.42087203445759,81.87889681772694,77.93339309712066,78.10215981,77.95754750982523,74.78797625080779,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
1,84.32025257,80.38091169466288,81.50733505717997,81.3447142858196,79.8663456108975,78.10215981,77.83459753493959,78.75820942418653,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,84.32025257,80.48372654440357,81.51469622372166,81.29923580892604,80.03091058819142,78.10215981,77.82412999386906,79.0962215208997,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,84.32025257,80.5794977006862,81.52155308761888,81.256872995295,80.1842014620177,78.10215981,77.81437956857263,79.41107690824295,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,84.32025257,80.46629019645114,81.5134478450927,81.30694849390747,80.00300204956966,78.10215981,77.82590518187715,79.03889812310956,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,84.32025257,80.96975014803911,81.549493733017,81.08425117116785,80.80883774072176,78.10215981,77.77464811411012,80.69406325029284,2,38,1,13,4,5,2,40,6,17,7,9,26,21,11,0,0,1
1,84.32025257,80.90561193368168,81.54490167186277,81.11262166732678,80.70617840876703,78.10215981,77.78117800152103,80.48320370647137,2,38,1,13,4,5,2,40,6,17,7,8,26,20,11,0,0,1
1,84.32025257,80.73127570879451,81.53241983690528,81.1897364614955,80.42713664619646,78.10215981,77.7989271068175,79.91005933038369,2,38,1,13,4,5,2,40,6,17,6,8,26,20,11,0,0,1
1,84.32025257,80.60621509509089,81.52346595516933,81.24505499033604,80.22696520105588,78.10215981,77.81165948072604,79.49891249351313,2,38,1,13,4,5,2,40,6,17,6,7,26,19,11,0,0,1
1,84.32025257,80.32574474852757,81.50338530596095,81.36911648736375,79.7780456497437,78.10215981,77.84021406091676,78.57684364697153,2,38,1,14,4,5,2,40,6,18,5,6,26,18,11,0,0,1
1,84.32025257,80.36034305408238,81.50586241787514,81.35381248951033,79.83342353905051,78.10215981,77.83669162047865,78.69058836218339,2,38,1,14,4,5,2,40,6,18,6,6,26,18,11,0,0,1
2,84.32025257,79.7822611190791,81.4644738693432,81.60951763317335,78.90814824323678,78.10215981,77.8955459242299,76.79009745629475,2,39,2,14,5,6,1,40,6,18,4,4,25,16,10,0,0,1
2,84.32025257,79.81743524017102,81.46699220754013,81.59395893268052,78.96444778025335,78.10215981,77.89196486022915,76.90573521144697,2,39,2,14,5,6,1,40,6,18,4,5,25,17,10,0,0,1
1,84.32025257,80.24708073053776,81.49775325048724,81.40391223655297,79.65213638306682,78.10215981,77.84822281491638,78.31822935415602,2,38,1,14,4,5,2,40,6,18,5,6,26,18,11,0,0,1
2,84.32025257,79.11300958552769,81.41655791158831,81.90555016623024,77.83694730581767,78.10215981,77.96368217042036,74.58987915461185,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
2,84.32025257,79.08509412868042,81.41455926715652,81.91789811462878,77.79226595352463,78.10215981,77.96652423255233,74.49810484259905,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
1,84.32025257,80.16729338523048,81.4920407688933,81.43920487131447,79.52442912383381,78.10215981,77.85634593444648,78.05592203233905,2,38,1,14,4,5,2,40,6,18,5,6,26,18,11,0,0,1
2,84.32025257,79.70876532798282,81.45921183997936,81.6420273012376,78.79051121683966,78.10215981,77.90302850299895,76.54847412551415,2,39,2,14,5,6,1,40,6,18,4,4,25,16,10,0,0,1
2,84.32025257,79.54331481854459,81.44736618969195,81.71521164366959,78.52569188969339,78.10215981,77.91987295695724,76.00454225440282,2,39,2,15,5,6,1,40,6,19,4,4,25,16,10,0,0,1
2,84.64139037477142,81.75670203742771,83.12384097782268,81.72059830499268,84.62478997494476,80.6629319152773,83.45870282369599,81.68288485353193,2,32,1,9,4,5,1,33,5,8,6,3,29,16,11,0,0,1
2,84.91452808058605,80.19750188972944,81.55817068,81.92612469,86.14653640833458,82.31746979604031,81.30857588717166,81.56642476277642,2,32,1,8,4,6,1,33,6,8,4,7,29,17,11,0,0,1
2,86.11633341795623,81.18237061731695,81.77318214953263,81.89790001835003,83.96019588740367,80.53995994603729,84.19430217059346,81.84233645832974,2,32,1,11,3,5,1,33,5,8,6,3,30,18,11,0,0,1
2,85.5158901875481,80.5714966541312,81.55817068,81.92612469,85.18704666772362,81.56520885741045,82.56556041373035,81.69254690940369,2,32,1,9,4,5,1,33,5,8,5,5,29,18,11,0,0,1
1,82.7103806104821,82.50862231346584,84.89213664029108,81.48847317900884,85.49488301227295,80.8239280123358,82.49564901085402,81.47412926312532,2,31,1,6,5,6,1,32,5,8,6,2,27,14,11,0,0,1
2,85.83558625137822,82.05900549241244,82.3277551014046,82.52124231938768,84.92425023195565,81.17633781219986,83.85343438196033,82.4866948339222,2,32,1,11,3,5,1,33,5,8,5,3,31,19,12,0,0,1
1,83.3972221542266,82.24117152542858,84.26317093278028,81.57103784689455,85.18539931311632,80.76666325382165,82.83819796102199,81.54838161266377,2,31,1,7,4,6,1,32,5,8,6,2,28,15,11,0,0,1
2,85.03710006385735,83.55836451356086,83.51970610430375,83.4429749265745,86.58126157768994,82.19229492723812,83.14412260253567,83.44537872367043,2,32,1,12,4,6,2,33,6,9,4,3,32,20,14,0,0,1
2,85.7109211027598,81.34023503912837,82.14443290741627,81.84916573099389,84.14287048554552,80.57376081108372,83.99211061095279,81.79850856642466,2,32,1,10,3,5,1,33,5,8,6,3,30,17,11,0,0,1
2,85.7208448348204,80.69896056336698,81.55817068,81.92612469,84.86003590487103,81.30882526830723,82.9939625649218,81.73553152678473,2,32,1,10,4,5,1,33,5,8,5,5,29,18,11,0,0,1
2,86.0782325610898,81.60337590344734,81.96554155691179,82.24114352848797,84.42071279514539,80.86760580325348,84.06898211265649,82.1953671795897,2,32,1,11,3,5,1,33,5,8,6,3,30,18,12,0,0,1
2,87.83856384473559,90.27986562463911,87.48148902806028,88.71360588653944,87.01180091529672,87.83070620081739,87.9868187346235,90.28096087078589,2,13,1,8,4,5,1,34,6,9,4,4,20,11,13,4,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,18,1,8,4,6,1,31,6,8,5,7,22,10,15,0,0,1
2,88.8067452998727,84.9842799753171,92.34695775844747,89.30781177341385,90.64165400951896,88.58271746276687,90.84469957560259,85.83281629352871,1,16,2,6,4,6,1,33,5,7,6,2,20,12,15,0,0,1
2,88.86653084156609,87.01030445515592,90.58085730359075,89.08492884243641,89.7289057934426,88.7373034064535,89.83431125519994,87.39886980190629,2,15,1,7,3,5,1,32,6,8,4,3,19,11,14,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,19,1,8,5,6,1,31,6,8,6,8,23,9,15,0,0,1
2,88.91826541777506,88.76349619490811,89.05258715688761,88.89206023822662,88.939071984018,88.8710721749211,88.95998595711028,88.75403214185785,2,15,1,8,3,5,1,32,6,8,3,4,18,11,13,0,0,1
2,88.346165055936,89.64172949862976,88.15445646433128,88.78925605361425,87.88175153018567,88.32325044137514,88.40662795246897,89.62158459315107,2,14,1,8,3,5,1,33,6,8,4,4,19,11,13,2,0,1
2,88.92278981,87.4203083601965,88.91893392,88.87519312,86.59610875872285,88.88277078,85.60206371959649,88.87254642,1,11,1,6,3,3,0,31,6,5,4,4,19,11,17,0,0,1
2,88.76092666554266,89.12030764042363,88.70433903143656,88.85106990348424,88.59258930863847,88.72570898069402,88.74965461016652,89.08280737943734,2,15,1,8,3,5,1,32,6,8,3,4,18,11,13,1,0,1
2,88.92278981,88.24127306366854,88.91893392,88.87519312,87.84353179567586,88.88277078,87.40222517953056,88.87254642,2,13,1,7,3,4,1,31,6,7,3,4,19,11,15,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,17,1,8,4,5,1,32,6,8,5,6,21,10,14,0,0,1
2,89.82878695629965,89.03119398198297,85.84576441575298,88.95628393265717,89.43652772385279,88.60429468687035,88.48597851416997,88.50099761233217,2,31,1,7,3,5,1,33,6,8,6,2,20,12,14,0,0,1
2,93.53765921908214,89.01414193542965,88.9096178720286,87.64492102454959,90.93724459075563,85.97546824044818,82.1376898437148,86.8666400772915,2,31,1,5,3,5,1,32,5,8,5,4,17,11,8,0,0,1
2,98.4816126628534,90.24986207521931,92.44658669175995,89.96651554221418,94.75073551752568,85.99211120018502,84.75690242496219,85.0157660831909,2,34,1,6,3,5,1,34,6,10,5,4,20,15,9,0,0,1
2,98.39648013897033,90.02272773745213,92.31306211435002,89.77067421,94.67228243449647,85.82327512126999,84.49346486,84.76955472,2,34,1,6,3,5,1,34,6,10,5,4,20,15,8,0,0,1
1,82.69250420342665,85.62661275135562,86.47545394634757,84.38816463527641,80.64617386028128,86.95013044169256,83.7479912803646,79.12675755688505,1,16,1,11,4,6,1,32,5,9,3,6,39,16,19,0,0,1
1,83.08115842140633,84.9268440299177,85.76140017949612,84.03064427253977,80.22742643870191,86.38535842456213,83.54446958702236,79.52478104755029,1,16,1,11,4,6,1,32,5,8,3,6,38,15,19,0,0,1
1,82.72987900381548,85.55931973079342,86.40678720926262,84.35378381146421,80.60590515722635,86.89581933318286,83.72841968610015,79.16503335018793,1,16,1,11,4,6,1,32,5,9,3,6,39,16,19,0,0,1
1,81.85494888970314,87.13462420190538,88.01424987096038,85.1586260524482,81.548580451608,88.16722209310662,84.18658339600636,78.26901132856318,1,17,1,11,5,6,1,33,5,10,3,6,40,17,20,0,0,1
2,84.06322935963921,83.15863338658315,83.95709336814647,83.12724391863323,79.16931448682153,84.95826421306965,83.03020078178375,80.53052673313236,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
2,83.6446391538543,83.9123016077366,84.72614693653836,83.51230219225279,79.62031581721223,85.566537644659,83.2493986794437,80.10184558892438,2,16,1,10,4,5,1,32,6,8,3,7,38,15,19,0,0,1
1,81.70756462031459,87.39998836619054,88.28503116668027,85.29420383603016,81.70737657405492,88.38139321814562,84.26376227298829,78.11807407210907,1,17,1,11,5,6,1,33,5,10,3,6,40,17,20,0,0,1
2,83.80403901539292,83.62530346865533,84.43329003108933,83.36567134745277,79.44857374435794,85.33490608846635,83.16592774760231,80.26508809695878,2,16,1,10,4,5,1,32,6,8,3,7,38,14,19,0,0,1
2,84.35401074600483,82.63508389312146,83.42285616021397,82.85975610576216,78.85601811654969,84.53571588469855,82.87793093005496,80.8283179754952,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
2,84.32107264966514,82.69438866455052,83.48337157642771,82.89005563579798,78.89150658489999,84.58357980653349,82.89517921100087,80.79458584169991,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
2,85.04073914153716,81.39863506769824,82.16116652724737,82.22803934131142,78.11611685817839,83.5377980358157,82.51832046023563,81.53160130675447,2,15,1,10,3,5,1,31,6,6,3,7,36,12,18,0,0,1
2,84.0883246101331,83.11344959456474,83.91098719634577,83.10415896896723,79.14227612996842,84.92179710532668,83.01705946582966,80.55622695389059,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
2,83.63053900998975,83.93768880074195,84.75205238249485,83.52527281836693,79.63550772460457,85.58702723752542,83.25678232542754,80.08740553341944,2,16,1,10,4,5,1,32,6,8,3,7,38,15,19,0,0,1
2,84.57555742770711,82.23619091570954,83.0158202005239,82.6559568252165,78.61731724201772,84.21377581425762,82.76191635018294,81.0552054747608,2,15,1,10,3,5,1,31,6,7,3,7,37,13,18,0,0,1
1,83.36476335621306,84.4162156784365,85.24034788512225,83.76975802848183,79.92186218723224,85.9732385408991,83.3959577379239,79.8152228359051,1,16,1,11,4,6,1,32,5,8,3,6,38,15,19,0,0,1
2,83.41790408888676,84.32053622652509,85.14271523742796,83.72087423115588,79.86460680762096,85.89601720276484,83.36813019508796,79.86964463023233,2,16,1,10,4,5,1,32,6,8,3,7,38,15,19,0,0,1
1,83.1426104519863,84.81620015451544,85.64849762528124,83.97411496899056,80.16121622364253,86.29605954226048,83.51228977076315,79.58771449993131,1,16,1,11,4,6,1,32,5,8,3,6,38,15,19,0,0,1
2,84.30782962364549,82.71823262392887,83.50770228525933,82.902237805056,78.90577500845772,84.60282388049957,82.90211402080301,80.78102356654769,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
2,83.98845130128403,83.29327066534168,84.09447912591314,83.19603174418896,79.24988255395769,85.06692778315487,83.06935887233634,80.45394600292335,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
1,82.05656740526334,86.77161172365369,87.6438268732347,84.97315855593624,81.33135076612469,87.87424059321272,84.08100434965182,78.47549025413146,1,17,1,11,5,6,1,33,5,9,3,6,39,17,20,0,0,1
2,84.6329377390085,82.13287813736429,82.91039840003283,82.6031730684441,78.5554940163963,84.13039374181872,82.73186872023241,81.113969051079,2,15,1,10,3,5,1,31,6,7,3,7,37,13,18,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,28,1,5,3,4,1,36,5,13,5,5,31,20,22,2,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,28,1,5,3,4,1,36,5,13,5,5,31,20,22,2,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,28,1,4,3,5,1,41,5,18,5,6,32,20,20,0,0,1
2,90.18163410867915,90.10621136998942,88.91893392,90.9110901932329,88.86999791,88.88277078,88.88352277,88.87254642,2,32,1,6,3,5,1,40,5,16,4,5,30,18,18,0,0,1
2,95.59382201779687,95.401810262328,90.37018213340353,96.12012662914019,88.83237195213867,94.16996236,91.08797429576586,92.33140312674573,2,25,1,17,3,5,1,43,6,20,4,4,26,11,16,6,0,1
2,98.86390755337523,98.84788196089904,98.59735054729221,95.8391258894855,88.86810757196908,94.16996236,91.1597735905236,92.53864477884765,2,25,2,15,3,5,1,45,5,22,4,7,31,15,17,15,0,1
2,97.96369739298419,97.89922519864068,96.3325227570549,95.91648157885886,88.85827004089866,94.16996236,91.14000821926753,92.48159396508495,2,25,2,16,3,5,1,44,5,21,4,6,29,14,17,12,0,1
2,91.74517409792536,91.73899576748352,91.74118370088264,90.81436169343,88.86999791,90.35818519805024,89.5197805821576,89.8986467103644,2,28,2,9,2,4,0,41,4,18,5,5,33,14,16,15,0,1
2,97.23834080693696,97.13483210391774,94.50760694717584,95.97881197816342,88.8503433163777,94.16996236,91.12408200242719,92.43562449559558,2,25,2,16,3,5,1,44,5,21,4,5,28,13,17,10,0,1
2,97.56078580083887,97.55417840501443,97.55651824779902,94.81007960392452,88.86999791,93.39832306764116,90.83080984003863,92.01295867083546,2,26,2,14,3,5,1,44,5,21,4,7,31,15,17,15,0,1
2,98.03742981083526,97.89607139736529,96.82466441562005,96.13509217439544,90.98455896546832,95.23739397282682,91.9591730636396,93.70470889226705,2,27,2,12,4,5,1,41,5,18,4,6,33,15,18,17,0,1
2,91.445848521201,91.43969227446243,91.44187238918886,90.60870481173218,88.86999791,90.20171137076892,89.4523027984326,89.78982451258491,2,28,2,8,2,3,0,40,3,17,6,5,33,13,15,15,0,1
2,98.92155133929066,98.9086279619074,98.74237584696118,95.83417251860192,88.86873750546674,94.16996236,91.16103924034556,92.54229795345015,2,25,2,15,3,5,1,45,5,22,4,7,31,15,17,15,0,1
2,94.06004010509075,93.78548482262602,86.51135887978555,96.25192558279147,88.81561072472155,94.16996236,91.05429797187577,92.23419970680611,2,25,1,18,3,5,1,42,6,19,4,2,24,9,16,1,0,1
2,93.07913564374634,93.07285889601837,93.07508167377937,91.73088334460516,88.86999791,91.055519755307,89.82049918319201,90.38361905639033,2,27,2,10,2,4,0,41,4,18,5,5,33,14,16,15,0,1
2,97.00371816736723,96.7231031967163,94.54111014676859,96.45657556101334,93.17159008778603,96.34140851625224,92.78204129612735,94.899397909522,2,30,1,9,5,6,2,37,6,14,3,5,36,15,20,19,0,1
2,98.2047623204578,98.08594612109728,97.194315729002,96.08305191517552,90.63053237726793,95.05868115153038,91.82597092037177,93.51131810215747,2,27,2,13,4,5,1,42,5,19,4,6,33,15,18,16,0,1
2,93.10684986705608,93.10057107462251,93.10279457630574,91.74992488728564,88.86999791,91.07000749350452,89.82674687637969,90.39369478303996,2,27,2,10,2,4,0,41,4,18,5,5,33,14,16,15,0,1
2,86.67256341179815,88.2127635632424,84.84149465560417,84.46511057189589,78.46003379875756,80.52038403,86.38632620687555,84.50849070285689,2,37,1,12,3,5,1,38,3,13,4,2,30,15,17,0,0,1
3,82.62884874587657,86.34756104841875,85.16608081,79.28521050563546,81.71822084291483,82.505845460633,83.13157262531301,87.97616360577459,2,40,1,14,4,5,2,41,5,15,2,2,30,18,14,0,0,1
3,87.37863670590593,87.68616060166215,85.16608081,87.78877527511668,82.60935274575641,83.93414836391807,85.31608742268428,84.76955472,2,36,2,10,4,6,2,37,5,12,5,2,27,15,17,0,0,1
2,86.01313746267269,87.48823413590506,84.03341310813016,82.53452089502359,78.8924526528401,80.6235087976142,85.93658352633383,85.01292921150272,2,37,1,11,3,5,1,38,4,13,4,3,27,14,15,0,0,1
2,85.36618963702465,88.0732270611717,85.16608081,82.93292516072566,79.17164634242191,81.1722921825187,85.45543157850936,85.82241550204445,2,39,1,13,3,5,1,40,4,14,3,2,30,16,17,0,0,1
