目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
885.0,2.0,77.48,73.54,85.17,81.03,77.7,77.45,77.97,70.76,2.0,30.0,1.0,10.0,3.0,6.0,1,1989.0,6.0,7.0,5.0,5.0,24.0,14.0,10.0,12.0,8.0,0.0
886.0,2.0,61.29,62.42,59.18,59.24,61.8,60.84,60.0,59.65,1.0,24.0,1.0,13.0,6.0,6.0,2,1981.0,6.0,14.0,7.0,9.0,36.0,22.0,15.0,36.0,0.0,0.0
887.0,2.0,70.25,65.43,70.44,66.66,66.65,66.66,68.76,70.33,2.0,21.0,1.0,8.0,2.0,3.0,#NULL!,1982.0,6.0,10.0,3.0,4.0,30.0,10.0,20.0,0.0,13.0,0.0
888.0,2.0,68.54,78.38,81.56,70.34,76.21,76.58,73.34,69.64,2.0,20.0,1.0,15.0,3.0,5.0,1,1983.0,5.0,12.0,5.0,4.0,30.0,9.0,10.0,25.0,20.0,0.0
889.0,2.0,85.04,84.65,81.56,88.88,80.84,83.06,84.31,84.77,1.0,10.0,1.0,4.0,3.0,5.0,1,1985.0,6.0,10.0,5.0,2.0,30.0,12.0,9.0,55.0,0.0,0.0
890.0,2.0,87.4,79.43,77.81,85.19,82.24,80.85,90.98,82.22,1.0,11.0,2.0,8.0,2.0,5.0,#NULL!,1988.0,5.0,6.0,7.0,9.0,50.0,40.0,30.0,10.0,10.0,0.0
891.0,2.0,75.78,82.07,81.56,76.87,74.69,77.77,80.07,77.76,2.0,15.0,4.0,3.0,4.0,5.0,2,1975.0,6.0,20.0,9.0,11.0,40.0,35.0,30.0,0.0,0.0,0.0
892.0,2.0,83.34,85.91,85.17,77.77,80.94,80.52,84.49,84.77,2.0,13.0,1.0,12.0,4.0,5.0,2,1982.0,4.0,14.0,7.0,9.0,9.0,4.0,6.0,40.0,0.0,0.0
893.0,2.0,85.04,86.49,88.92,85.61,85.79,85.81,88.88,84.77,2.0,29.0,1.0,5.0,3.0,5.0,1,1990.0,4.0,7.0,3.0,8.0,11.0,6.0,9.0,10.0,5.0,0.0
894.0,2.0,81.69,83.24,81.56,88.88,82.61,80.85,79.87,84.77,2.0,32.0,2.0,6.0,5.0,6.0,1,1988.0,6.0,7.0,3.0,3.0,13.0,14.0,12.0,0.0,0.0,0.0
895.0,2.0,73.21,68.68,70.44,73.61,72.91,74.7,73.38,70.76,2.0,25.0,1.0,3.0,3.0,2.0,#NULL!,1995.0,4.0,3.0,5.0,8.0,14.0,8.0,10.0,0.0,0.0,0.0
896.0,2.0,75.78,76.54,66.69,77.77,68.43,74.7,66.67,77.76,2.0,29.0,3.0,5.0,2.0,3.0,#NULL!,1991.0,4.0,7.0,3.0,7.0,16.0,12.0,13.0,20.0,0.0,0.0
897.0,2.0,71.3,74.8,70.44,74.08,66.43,72.49,68.82,66.66,2.0,30.0,1.0,5.0,3.0,5.0,1,1989.0,4.0,6.0,5.0,8.0,15.0,10.0,13.0,18.0,0.0,0.0
898.0,2.0,77.63,76.54,74.05,73.61,75.99,77.77,75.68,69.98,2.0,17.0,2.0,12.0,3.0,5.0,1,1985.0,6.0,12.0,5.0,4.0,16.0,10.0,7.0,35.0,11.0,0.0
899.0,2.0,83.01,82.91,74.2,82.35,80.61,77.45,79.93,78.11,2.0,37.0,1.0,8.0,3.0,5.0,1,1982.0,5.0,14.0,7.0,9.0,19.0,13.0,15.0,15.0,13.0,0.0
900.0,2.0,78.92,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,15.0,1.0,4.0,3.0,5.0,1,1990.0,6.0,6.0,5.0,5.0,18.0,10.0,9.0,25.0,10.0,0.0
901.0,2.0,73.15,76.54,74.05,77.77,74.21,72.49,77.77,81.44,1.0,13.0,2.0,7.0,5.0,6.0,1,1987.0,5.0,8.0,4.0,6.0,18.0,11.0,12.0,0.0,0.0,0.0
902.0,2.0,88.92,86.89,88.92,88.88,85.79,88.88,84.44,88.87,1.0,10.0,1.0,5.0,3.0,2.0,#NULL!,1991.0,6.0,4.0,4.0,4.0,20.0,11.0,18.0,0.0,0.0,1.0
903.0,2.0,88.92,88.92,85.17,88.88,88.87,88.88,88.88,88.87,2.0,31.0,1.0,7.0,3.0,5.0,1,1988.0,6.0,8.0,6.0,2.0,20.0,12.0,15.0,0.0,0.0,1.0
904.0,2.0,75.56,73.78,74.2,70.82,82.24,83.6,75.45,63.33,2.0,38.0,4.0,8.0,5.0,6.0,1,1982.0,5.0,15.0,3.0,5.0,20.0,11.0,8.0,0.0,13.0,0.0
905.0,2.0,73.53,74.8,74.2,77.77,74.75,75.03,73.38,74.44,2.0,33.0,1.0,10.0,4.0,5.0,2,1987.0,5.0,9.0,4.0,2.0,29.0,22.0,25.0,17.0,0.0,0.0
906.0,2.0,82.1,81.09,85.17,81.93,82.78,83.6,82.35,85.54,2.0,35.0,2.0,16.0,5.0,6.0,1,1984.0,4.0,13.0,5.0,5.0,20.0,11.0,10.0,30.0,7.0,0.0
907.0,2.0,85.04,85.91,81.56,78.24,82.61,86.14,77.58,84.77,1.0,5.0,1.0,3.0,5.0,6.0,1,1985.0,4.0,12.0,4.0,2.0,20.0,14.0,15.0,10.0,10.0,0.0
908.0,2.0,81.69,73.25,70.44,74.5,77.82,75.03,82.16,73.66,2.0,30.0,2.0,10.0,3.0,6.0,1,1989.0,6.0,7.0,3.0,5.0,26.0,16.0,12.0,16.0,5.0,0.0
909.0,2.0,74.25,74.52,70.44,81.45,72.91,75.03,68.76,70.76,1.0,8.0,1.0,7.0,2.0,3.0,#NULL!,1989.0,5.0,10.0,4.0,1.0,40.0,30.0,28.0,18.0,8.0,0.0
910.0,2.0,81.51,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,6.0,1.0,6.0,5.0,6.0,1,1982.0,6.0,10.0,6.0,2.0,34.0,25.0,21.0,20.0,0.0,0.0
911.0,2.0,74.67,62.15,48.21,60.13,64.88,53.01,57.71,67.01,2.0,10.0,2.0,12.0,3.0,5.0,1,1985.0,6.0,10.0,3.0,2.0,30.0,11.0,15.0,20.0,0.0,0.0
912.0,2.0,72.82,68.6,74.05,74.08,69.9,83.06,73.2,78.54,2.0,25.0,2.0,4.0,3.0,5.0,1,1980.0,5.0,15.0,3.0,6.0,19.0,9.0,12.0,25.0,0.0,0.0
913.0,2.0,66.69,67.95,74.05,66.66,69.9,71.95,68.76,66.66,2.0,31.0,1.0,8.0,3.0,5.0,1,1988.0,6.0,8.0,6.0,3.0,18.0,12.0,14.0,0.0,0.0,0.0
914.0,2.0,78.55,61.87,66.54,77.77,74.69,74.7,66.67,77.76,2.0,39.0,1.0,10.0,5.0,6.0,1,1980.0,3.0,16.0,4.0,4.0,18.0,12.0,13.0,35.0,3.0,0.0
915.0,2.0,75.96,76.54,66.69,81.45,74.69,77.45,68.95,77.76,2.0,34.0,2.0,6.0,5.0,6.0,1,1986.0,3.0,12.0,1.0,7.0,18.0,9.0,15.0,0.0,0.0,0.0
916.0,2.0,82.23,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,31.0,1.0,8.0,3.0,5.0,1,1988.0,6.0,6.0,4.0,2.0,17.0,10.0,11.0,0.0,0.0,0.0
917.0,2.0,78.12,72.0,85.17,74.98,77.54,77.45,73.53,80.67,2.0,40.0,2.0,20.0,5.0,6.0,2,1980.0,6.0,20.0,4.0,4.0,25.0,20.0,12.0,50.0,0.0,0.0
918.0,2.0,71.36,70.25,66.84,71.24,69.84,72.49,77.77,75.21,2.0,6.0,1.0,8.0,4.0,5.0,2,1990.0,5.0,7.0,5.0,2.0,30.0,15.0,13.0,30.0,11.0,0.0
919.0,2.0,77.21,80.96,77.81,81.03,80.61,78.31,77.91,73.66,1.0,25.0,2.0,8.0,3.0,5.0,1,1989.0,5.0,7.0,3.0,4.0,35.0,20.0,25.0,0.0,0.0,0.0
920.0,2.0,84.32,85.55,81.56,81.45,82.61,83.6,82.2,81.87,1.0,10.0,1.0,8.0,3.0,5.0,1,1985.0,6.0,12.0,6.0,7.0,40.0,30.0,30.0,15.0,5.0,0.0
921.0,2.0,73.21,67.95,59.33,70.34,69.73,57.76,71.24,70.76,2.0,33.0,1.0,10.0,5.0,6.0,1,1986.0,5.0,14.0,6.0,2.0,40.0,15.0,15.0,0.0,0.0,0.0
922.0,2.0,77.81,82.83,77.81,77.77,85.63,88.88,77.77,85.2,1.0,15.0,1.0,5.0,3.0,5.0,1,1984.0,4.0,12.0,4.0,3.0,40.0,30.0,20.0,25.0,7.0,0.0
923.0,2.0,79.45,78.97,74.05,67.08,73.99,79.99,69.14,66.31,2.0,42.0,2.0,10.0,5.0,6.0,1,1977.0,5.0,19.0,3.0,6.0,10.0,8.0,8.0,20.0,40.0,0.0
924.0,2.0,73.39,80.48,74.05,73.19,76.46,75.03,77.76,77.76,2.0,10.0,1.0,9.0,4.0,5.0,2,1984.0,8.0,10.0,3.0,6.0,10.0,6.0,3.0,0.0,55.0,0.0
925.0,2.0,75.36,71.32,81.56,77.77,83.85,75.56,75.45,81.09,2.0,10.0,3.0,15.0,4.0,5.0,2,1980.0,6.0,16.0,3.0,4.0,12.0,7.0,7.0,40.0,10.0,0.0
926.0,2.0,83.39,82.83,85.17,81.93,80.84,86.14,86.6,84.77,1.0,20.0,1.0,1.0,6.0,6.0,2,1985.0,5.0,12.0,3.0,2.0,12.0,8.0,8.0,25.0,15.0,0.0
927.0,2.0,81.69,81.09,85.17,77.77,84.08,83.6,82.35,81.87,1.0,20.0,1.0,10.0,3.0,6.0,1,1989.0,5.0,9.0,3.0,5.0,24.0,13.0,12.0,32.0,7.0,0.0
928.0,2.0,78.73,72.12,77.66,74.08,76.46,77.77,64.57,77.76,1.0,4.0,2.0,3.0,4.0,4.0,#NULL!,1993.0,5.0,5.0,4.0,5.0,16.0,8.0,10.0,20.0,0.0,0.0
929.0,2.0,67.99,77.77,77.81,85.19,79.7,88.88,84.44,81.44,1.0,5.0,2.0,6.0,1.0,1.0,#NULL!,1992.0,6.0,6.0,4.0,7.0,18.0,9.0,12.0,30.0,10.0,0.0
930.0,2.0,80.38,79.07,77.81,81.45,85.63,83.06,77.77,84.77,2.0,12.0,2.0,4.0,3.0,5.0,1,1986.0,6.0,11.0,5.0,4.0,16.0,9.0,7.0,35.0,10.0,0.0
931.0,2.0,74.25,70.06,70.44,74.08,74.75,77.77,71.24,74.44,1.0,6.0,2.0,6.0,2.0,3.0,#NULL!,1992.0,6.0,6.0,4.0,7.0,16.0,10.0,12.0,30.0,10.0,0.0
932.0,2.0,75.59,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,30.0,1.0,6.0,3.0,5.0,1,1989.0,4.0,8.0,3.0,7.0,19.0,11.0,14.0,11.0,6.0,0.0
933.0,2.0,85.04,85.63,81.56,85.19,83.85,83.6,86.59,85.54,1.0,3.0,1.0,4.0,2.0,3.0,#NULL!,1996.0,6.0,3.0,4.0,4.0,15.0,9.0,9.0,20.0,6.0,0.0
934.0,2.0,66.69,66.69,66.69,66.66,66.65,71.95,68.95,70.76,1.0,10.0,1.0,5.0,3.0,5.0,1,1988.0,6.0,9.0,6.0,4.0,19.0,12.0,7.0,40.0,10.0,0.0
935.0,2.0,82.64,80.01,74.2,81.5,76.36,77.45,82.2,81.09,2.0,38.0,1.0,11.0,3.0,5.0,1,1981.0,5.0,15.0,5.0,4.0,17.0,12.0,13.0,15.0,11.0,0.0
936.0,2.0,86.11,89.77,92.67,95.82,88.65,86.67,89.08,81.09,2.0,36.0,2.0,8.0,3.0,3.0,1,1983.0,5.0,12.0,7.0,9.0,16.0,12.0,11.0,25.0,10.0,0.0
937.0,2.0,78.92,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,31.0,2.0,7.0,3.0,5.0,1,1988.0,6.0,7.0,6.0,7.0,19.0,12.0,15.0,0.0,0.0,0.0
938.0,2.0,78.21,75.67,48.21,74.56,87.09,79.99,77.58,70.33,2.0,28.0,2.0,9.0,4.0,4.0,#NULL!,1991.0,6.0,6.0,5.0,4.0,27.0,10.0,19.0,25.0,10.0,0.0
939.0,2.0,72.26,73.28,66.54,70.82,66.72,61.17,75.48,66.23,1.0,20.0,2.0,5.0,4.0,4.0,#NULL!,1990.0,5.0,6.0,4.0,8.0,25.0,8.0,12.0,30.0,10.0,0.0
940.0,2.0,52.02,56.84,59.33,58.81,55.55,58.3,57.85,66.66,1.0,5.0,2.0,4.0,2.0,3.0,#NULL!,1993.0,6.0,4.0,4.0,8.0,20.0,10.0,7.0,30.0,20.0,0.0
941.0,2.0,87.81,88.92,88.92,77.77,80.84,83.06,82.16,81.87,1.0,20.0,2.0,15.0,3.0,6.0,1,1984.0,5.0,12.0,3.0,5.0,24.0,13.0,10.0,30.0,12.0,0.0
942.0,2.0,81.69,80.05,81.56,81.03,83.85,83.6,82.35,70.33,2.0,27.0,1.0,7.0,4.0,5.0,#NULL!,1993.0,6.0,5.0,4.0,5.0,28.0,11.0,24.0,0.0,10.0,0.0
943.0,2.0,67.62,71.32,74.05,67.08,76.15,61.05,71.18,70.76,1.0,20.0,1.0,5.0,2.0,3.0,#NULL!,1992.0,5.0,3.0,3.0,2.0,36.0,6.0,26.0,20.0,10.0,0.0
944.0,2.0,79.84,74.52,63.08,69.92,65.04,69.74,68.57,74.09,1.0,14.0,1.0,10.0,4.0,4.0,#NULL!,1990.0,4.0,7.0,6.0,4.0,30.0,11.0,20.0,30.0,10.0,0.0
945.0,2.0,62.4,63.0,66.69,66.66,68.43,66.66,66.67,66.66,1.0,20.0,3.0,2.0,4.0,5.0,2,1981.0,5.0,17.0,4.0,4.0,30.0,5.0,25.0,30.0,0.0,0.0
946.0,2.0,79.84,81.46,88.92,84.72,84.02,86.14,82.16,84.77,2.0,26.0,1.0,7.0,4.0,2.0,#NULL!,1994.0,6.0,4.0,3.0,7.0,30.0,15.0,26.0,0.0,8.0,0.0
947.0,2.0,74.13,75.78,81.56,81.03,79.0,80.85,77.77,74.44,2.0,36.0,1.0,2.0,3.0,5.0,1,1984.0,6.0,17.0,4.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0
948.0,2.0,77.81,75.41,77.81,74.5,77.76,77.77,75.48,77.76,1.0,24.0,1.0,1.0,6.0,6.0,2,1981.0,6.0,15.0,3.0,4.0,12.0,8.0,9.0,25.0,15.0,0.0
949.0,2.0,82.47,74.8,66.69,77.77,74.52,71.95,73.2,70.76,1.0,11.0,2.0,11.0,3.0,5.0,1,1985.0,6.0,9.0,6.0,5.0,13.0,8.0,10.0,21.0,8.0,0.0
950.0,2.0,71.3,73.35,70.44,74.5,74.75,75.03,75.68,74.44,2.0,27.0,1.0,3.0,4.0,4.0,#NULL!,1992.0,5.0,4.0,4.0,8.0,19.0,10.0,15.0,0.0,0.0,0.0
951.0,2.0,77.24,78.17,74.2,78.66,77.6,72.49,77.58,78.19,2.0,33.0,2.0,10.0,4.0,5.0,2,1987.0,6.0,9.0,6.0,4.0,18.0,15.0,12.0,10.0,5.0,0.0
952.0,2.0,72.41,71.51,74.05,66.66,72.75,69.41,68.76,77.76,2.0,35.0,1.0,10.0,1.0,1.0,#NULL!,1985.0,5.0,12.0,3.0,4.0,15.0,10.0,10.0,10.0,10.0,0.0
953.0,2.0,82.64,75.37,70.44,78.19,79.54,72.49,77.76,81.09,1.0,14.0,3.0,6.0,4.0,6.0,1,1986.0,5.0,9.0,3.0,4.0,19.0,12.0,13.0,0.0,0.0,0.0
954.0,2.0,74.25,83.2,85.17,77.77,85.85,83.06,77.79,77.76,2.0,34.0,1.0,5.0,4.0,5.0,2,1986.0,6.0,8.0,4.0,4.0,16.0,8.0,5.0,30.0,6.0,0.0
955.0,2.0,70.57,76.67,70.44,69.92,68.43,72.49,64.19,74.44,2.0,6.0,2.0,4.0,3.0,5.0,1,1994.0,6.0,4.0,3.0,3.0,19.0,7.0,6.0,20.0,30.0,0.0
956.0,2.0,79.84,84.46,88.92,81.45,77.7,83.06,86.59,81.44,2.0,10.0,2.0,5.0,5.0,6.0,1,1990.0,6.0,7.0,6.0,5.0,20.0,8.0,10.0,30.0,0.0,0.0
957.0,2.0,67.62,70.1,70.44,77.77,66.65,61.38,75.49,66.23,2.0,26.0,2.0,8.0,3.0,5.0,1,1994.0,5.0,3.0,3.0,8.0,20.0,14.0,10.0,30.0,9.0,0.0
958.0,2.0,69.65,73.25,70.44,70.82,69.67,72.49,73.38,74.09,2.0,38.0,2.0,14.0,3.0,5.0,1,1982.0,5.0,15.0,5.0,3.0,29.0,15.0,20.0,35.0,0.0,0.0
959.0,2.0,70.57,74.52,70.44,74.08,74.75,75.03,80.24,70.76,2.0,8.0,1.0,6.0,4.0,5.0,2,1989.0,6.0,8.0,7.0,9.0,20.0,10.0,16.0,0.0,0.0,0.0
960.0,2.0,73.93,78.56,70.44,81.45,72.91,69.41,73.38,73.66,1.0,4.0,3.0,4.0,3.0,5.0,1,1995.0,5.0,4.0,4.0,7.0,20.0,12.0,15.0,10.0,5.0,0.0
961.0,2.0,78.01,83.81,77.81,89.77,87.15,86.14,80.01,74.86,2.0,25.0,1.0,15.0,5.0,6.0,1,1982.0,5.0,20.0,3.0,2.0,20.0,7.0,17.0,30.0,5.0,0.0
962.0,2.0,84.13,76.06,62.94,74.08,72.81,66.66,68.96,81.09,1.0,5.0,1.0,3.0,3.0,5.0,1,1990.0,5.0,8.0,5.0,4.0,25.0,15.0,15.0,30.0,20.0,0.0
963.0,2.0,67.08,65.39,51.82,59.71,66.26,61.38,73.38,58.88,2.0,33.0,1.0,12.0,5.0,6.0,1,1986.0,6.0,12.0,5.0,2.0,30.0,13.0,21.0,30.0,10.0,0.0
964.0,2.0,87.87,88.67,85.17,85.61,90.27,91.96,93.26,77.69,1.0,7.0,1.0,9.0,4.0,6.0,1,1980.0,5.0,16.0,6.0,1.0,30.0,25.0,20.0,25.0,12.0,0.0
965.0,2.0,67.43,71.51,55.58,63.4,61.86,66.99,62.23,70.76,2.0,26.0,1.0,2.0,6.0,3.0,1,1994.0,5.0,3.0,6.0,4.0,30.0,9.0,12.0,0.0,0.0,0.0
966.0,2.0,84.32,82.22,81.56,85.19,85.85,83.6,84.44,85.54,1.0,11.0,1.0,6.0,3.0,2.0,#NULL!,1993.0,6.0,3.0,4.0,8.0,35.0,18.0,29.0,15.0,0.0,0.0
967.0,2.0,85.78,83.48,88.92,82.35,90.17,83.6,86.6,76.99,2.0,8.0,2.0,8.0,6.0,6.0,2,1990.0,6.0,7.0,7.0,9.0,30.0,20.0,15.0,0.0,0.0,1.0
968.0,2.0,87.81,86.89,88.92,93.03,87.09,80.52,88.88,88.87,1.0,8.0,2.0,5.0,6.0,5.0,2,1992.0,6.0,5.0,4.0,8.0,30.0,25.0,15.0,0.0,0.0,1.0
969.0,2.0,74.13,80.23,70.44,81.45,77.76,80.52,73.34,74.44,2.0,30.0,2.0,10.0,1.0,1.0,#NULL!,1990.0,6.0,8.0,7.0,9.0,30.0,20.0,15.0,30.0,5.0,0.0
970.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,25.0,1.0,15.0,3.0,5.0,1,1980.0,5.0,17.0,3.0,2.0,30.0,25.0,25.0,10.0,0.0,0.0
971.0,2.0,79.84,79.43,85.17,88.88,79.31,83.06,73.34,74.09,2.0,37.0,1.0,16.0,4.0,6.0,1,1983.0,4.0,16.0,5.0,1.0,35.0,31.0,31.0,10.0,5.0,0.0
972.0,2.0,71.68,80.23,81.56,77.77,77.7,66.66,73.2,81.09,1.0,8.0,1.0,5.0,3.0,5.0,1,1991.0,6.0,5.0,2.0,2.0,35.0,18.0,15.0,40.0,0.0,0.0
973.0,2.0,70.57,77.8,74.2,74.5,72.91,77.77,71.06,74.09,2.0,10.0,1.0,5.0,3.0,5.0,1,1992.0,5.0,4.0,3.0,4.0,30.0,14.0,12.0,30.0,10.0,0.0
974.0,2.0,78.86,82.11,85.17,74.98,82.39,79.99,84.49,70.76,2.0,8.0,1.0,5.0,5.0,6.0,1,1988.0,5.0,9.0,7.0,9.0,30.0,25.0,15.0,30.0,10.0,0.0
975.0,2.0,91.2,81.46,85.17,77.77,81.0,83.06,82.35,81.87,2.0,9.0,1.0,6.0,5.0,6.0,1,1990.0,6.0,6.0,5.0,3.0,32.0,15.0,9.0,30.0,20.0,0.0
976.0,2.0,94.45,97.6,81.56,93.03,85.79,91.63,88.9,84.77,2.0,15.0,2.0,2.0,3.0,4.0,1,1985.0,5.0,10.0,4.0,4.0,44.0,26.0,15.0,20.0,20.0,0.0
977.0,2.0,72.95,79.83,74.05,77.77,68.43,74.7,77.77,81.87,2.0,16.0,2.0,3.0,5.0,6.0,1,1972.0,5.0,26.0,4.0,4.0,14.0,8.0,7.0,20.0,0.0,0.0
978.0,2.0,75.78,69.88,70.3,74.08,69.84,66.66,64.37,63.33,2.0,12.0,2.0,6.0,2.0,3.0,#NULL!,1989.0,6.0,8.0,4.0,2.0,23.0,15.0,5.0,30.0,25.0,0.0
979.0,2.0,59.0,66.23,40.56,82.77,72.06,68.88,68.83,56.24,2.0,34.0,1.0,1.0,6.0,6.0,3,1986.0,5.0,14.0,4.0,1.0,24.0,19.0,19.0,30.0,0.0,0.0
980.0,2.0,66.69,69.12,66.69,70.34,72.97,69.74,66.67,66.66,2.0,28.0,2.0,8.0,5.0,6.0,1,1992.0,6.0,6.0,7.0,9.0,20.0,15.0,10.0,0.0,0.0,0.0
981.0,2.0,95.05,94.5,85.17,92.14,88.87,91.63,88.88,95.88,1.0,9.0,2.0,3.0,5.0,6.0,1,1987.0,6.0,9.0,3.0,5.0,27.0,14.0,12.0,30.0,0.0,0.0
982.0,2.0,77.09,80.23,70.44,81.45,77.82,77.77,82.16,78.54,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1994.0,6.0,6.0,4.0,5.0,30.0,25.0,20.0,0.0,0.0,0.0
983.0,2.0,75.18,64.09,55.58,52.28,57.32,69.41,66.67,66.66,1.0,10.0,3.0,5.0,5.0,6.0,1,1988.0,5.0,10.0,4.0,1.0,70.0,40.0,45.0,20.0,10.0,0.0
984.0,2.0,66.82,66.08,70.44,77.77,71.57,72.49,75.49,74.44,2.0,30.0,3.0,7.0,5.0,6.0,1,1990.0,6.0,6.0,5.0,2.0,16.0,12.0,11.0,0.0,0.0,0.0
985.0,2.0,85.04,78.45,77.81,85.61,82.55,86.14,77.77,81.87,1.0,15.0,1.0,7.0,3.0,5.0,1,1989.0,5.0,8.0,5.0,8.0,16.0,7.0,12.0,12.0,8.0,0.0
986.0,2.0,71.3,73.54,85.17,77.77,72.75,72.49,75.48,81.09,2.0,27.0,2.0,2.0,3.0,2.0,#NULL!,1993.0,5.0,5.0,5.0,8.0,15.0,10.0,10.0,20.0,5.0,0.0
987.0,2.0,64.92,67.62,51.96,69.92,56.68,74.49,69.32,74.51,2.0,40.0,2.0,15.0,5.0,6.0,1,1980.0,5.0,16.0,4.0,4.0,24.0,15.0,9.0,40.0,16.0,0.0
988.0,2.0,72.67,77.8,70.44,81.03,74.52,80.85,77.77,77.76,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1993.0,6.0,6.0,4.0,4.0,60.0,55.0,45.0,0.0,0.0,0.0
989.0,2.0,88.38,89.68,77.81,96.72,79.54,85.81,77.77,84.77,2.0,12.0,2.0,4.0,5.0,6.0,1,1984.0,5.0,14.0,5.0,4.0,33.0,21.0,23.0,0.0,0.0,0.0
990.0,2.0,78.92,79.07,77.81,77.77,77.76,77.77,77.77,77.76,1.0,3.0,5.0,3.0,3.0,5.0,1,1991.0,4.0,9.0,4.0,8.0,10.0,5.0,5.0,20.0,0.0,0.0
991.0,2.0,82.8,77.8,74.05,77.77,72.91,72.49,71.24,76.99,2.0,30.0,1.0,6.0,3.0,5.0,1,1989.0,5.0,7.0,5.0,7.0,25.0,14.0,14.0,25.0,5.0,0.0
992.0,2.0,85.97,84.65,88.92,81.93,88.87,85.81,84.31,85.54,1.0,5.0,3.0,2.0,5.0,6.0,1,1995.0,6.0,3.0,6.0,7.0,20.0,10.0,10.0,30.0,5.0,0.0
993.0,2.0,71.18,76.06,70.44,81.03,75.82,72.49,75.43,70.33,2.0,30.0,1.0,10.0,3.0,5.0,1,1990.0,6.0,8.0,3.0,7.0,23.0,8.0,12.0,0.0,25.0,0.0
994.0,2.0,74.32,74.65,85.31,74.98,79.06,88.88,71.24,67.01,2.0,28.0,1.0,5.0,3.0,5.0,1,1992.0,6.0,5.0,4.0,8.0,32.0,9.0,15.0,30.0,10.0,0.0
995.0,2.0,83.93,83.2,81.56,81.93,85.79,83.06,82.16,77.34,2.0,27.0,3.0,8.0,6.0,6.0,2,1993.0,6.0,5.0,3.0,5.0,12.0,7.0,9.0,15.0,13.0,0.0
996.0,2.0,78.53,79.79,74.05,81.93,66.65,75.03,82.15,81.09,2.0,22.0,2.0,3.0,5.0,6.0,1,1972.0,5.0,25.0,4.0,5.0,18.0,10.0,6.0,20.0,25.0,0.0
997.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,40.0,1.0,20.0,5.0,6.0,1,1980.0,4.0,20.0,1.0,2.0,20.0,15.0,10.0,30.0,10.0,0.0
998.0,2.0,77.81,77.8,77.81,77.77,77.76,83.06,73.34,77.76,2.0,29.0,1.0,5.0,3.0,5.0,1,1991.0,6.0,5.0,4.0,7.0,27.0,9.0,8.0,38.0,13.0,0.0
999.0,2.0,87.4,90.94,85.31,81.45,89.03,80.52,86.77,81.44,1.0,10.0,1.0,8.0,3.0,5.0,1,1987.0,6.0,7.0,6.0,7.0,8.0,10.0,8.0,0.0,35.0,0.0
1000.0,2.0,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,30.0,1.0,5.0,3.0,5.0,1,1989.0,5.0,7.0,3.0,4.0,15.0,10.0,10.0,10.0,5.0,0.0
1001.0,2.0,77.81,77.8,81.56,77.77,77.76,77.77,77.77,77.76,2.0,38.0,1.0,13.0,3.0,5.0,1,1982.0,6.0,13.0,6.0,4.0,19.0,13.0,12.0,15.0,5.0,0.0
1002.0,2.0,82.8,79.31,85.17,76.45,77.6,80.85,81.97,78.54,2.0,30.0,1.0,10.0,3.0,5.0,1,1990.0,6.0,8.0,2.0,3.0,12.0,8.0,3.0,0.0,50.0,0.0
1003.0,2.0,89.11,81.46,74.05,84.72,87.09,85.81,91.16,81.09,2.0,33.0,1.0,10.0,3.0,5.0,1,1986.0,6.0,11.0,4.0,2.0,25.0,13.0,18.0,0.0,40.0,0.0
1004.0,2.0,72.28,72.12,66.69,70.82,66.65,74.7,77.77,73.66,1.0,13.0,1.0,5.0,3.0,2.0,#NULL!,1991.0,6.0,4.0,4.0,4.0,25.0,16.0,18.0,20.0,0.0,0.0
1005.0,2.0,72.1,75.78,81.56,81.03,75.99,75.23,77.77,74.44,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1993.0,5.0,6.0,4.0,8.0,30.0,25.0,20.0,0.0,0.0,0.0
1006.0,2.0,77.81,74.43,74.2,71.24,73.06,71.62,75.49,81.87,2.0,30.0,1.0,10.0,3.0,5.0,1,1990.0,6.0,7.0,3.0,3.0,30.0,18.0,10.0,20.0,20.0,0.0
1007.0,2.0,75.24,66.69,70.44,74.5,79.06,78.31,77.71,74.01,2.0,26.0,1.0,6.0,3.0,5.0,1,1993.0,6.0,6.0,3.0,4.0,70.0,65.0,56.0,0.0,0.0,0.0
1008.0,2.0,74.13,70.38,77.81,78.66,77.76,77.77,77.77,70.33,1.0,6.0,2.0,5.0,1.0,1.0,#NULL!,1993.0,4.0,5.0,4.0,8.0,70.0,65.0,45.0,0.0,0.0,0.0
