目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
1325,1,-0.49314011656930534,-0.5029772208206935,-0.29524303144692593,-0.5621208054802014,-0.5718083322489982,-0.699268852162473,-0.5891757148995398,-0.5023782351800946,1,20,1,8,3,5,1.0,36,5,12,7,9,30.0,25,26,15,15,0
1326,1,-1.385963050839166,-1.919194391047407,-1.4669149231381904,-0.9184717799561795,-0.5273486650923569,-1.1290636831184093,-0.821180967591266,-2.2068119261477106,2,36,1,10,3,5,1.0,37,6,12,3,2,30.0,15,20,0,0,0
1327,1,-0.7293060548929934,0.5240973663675068,-1.2076758477774958,0.7535158022137463,0.9557320302837058,0.8925266950454905,0.7165785164560138,-1.0388827422906226,1,20,1,7,3,5,1.0,39,5,14,6,2,31.0,12,11,18,0,0
1328,1,0.08186261261367012,-0.12012626373214495,0.13970342250042317,-0.5621208054802014,0.37179970838765247,-0.07970136948169941,0.21521716529398482,0.3595215148245922,2,31,1,5,5,6,1.0,33,6,10,5,2,50.0,20,45,0,0,0
1472,1,-0.2100647351714084,-0.8678674595737522,0.12319709484914751,-0.5621208054802014,0.7351999550169478,-1.8098658139125061,-0.10873408743447813,-0.10773144900326735,2,31,2,2,3,5,1.0,32,6,8,5,4,20.0,14,13,0,0,0
1473,1,-0.295290102550695,0.4575270530020704,-0.9366511045170197,1.1155591414704282,-0.6757939265587742,-0.07970136948169941,0.9527785969591576,0.3981118218002871,2,21,2,6,3,5,1.0,44,6,19,6,3,28.0,10,12,25,0,0
1474,1,1.2476414971358407,1.2132753032826056,2.0370746691693506,1.1155591414704282,1.6032436354937576,1.4742790025231733,1.9330145429386258,2.0056958920834247,2,8,1,5,3,5,1.0,35,6,9,4,7,25.0,15,9,20,20,0
1476,1,-1.226441927174219,-1.477672662681787,-0.29524303144692593,-0.9184717799561795,-1.369368620523208,-1.1290636831184093,-0.820030263268297,-0.05388312087291695,1,6,1,5,4,6,1.0,30,5,8,4,2,20.0,10,12,30,10,0
1478,1,1.2476414971358407,1.441334396225756,1.281258685178796,1.575392546383467,1.6281963140222402,1.4742790025231733,1.6993029017092505,1.6178141988801746,2,9,2,5,3,5,1.0,35,6,9,4,2,25.0,15,9,20,20,0
1479,1,-0.08572568682286806,0.5240973663675068,0.13970342250042317,-0.2072908509726116,0.9129392522525978,1.1839910135617733,-0.09931290274365544,0.8011512675775496,2,38,1,10,3,5,1.0,39,6,15,9,11,30.0,20,10,0,0,0
1480,1,0.20175266614931245,0.7106996594055415,0.9022506809257992,0.6532331899104784,0.3787017432356712,0.27784483378000585,0.4815605688049265,0.7560798417105585,2,13,1,7,3,5,1.0,36,6,12,7,9,30.0,21,20,0,0,0
1483,1,0.5720862649103279,0.7845285032561929,0.9168676754493987,0.6057369443908975,1.1510655069851747,-0.07970136948169941,0.9460988588979166,-0.05388312087291695,1,17,1,5,3,5,1.0,33,6,10,5,7,25.0,14,12,19,14,0
1484,1,1.0195195630727585,1.2132753032826056,1.281258685178796,1.1155591414704282,0.9310230979087157,1.1839910135617733,1.2026645611263997,0.838041529197308,2,48,3,24,5,6,1.0,49,3,30,4,2,25.0,14,8,20,33,0
1485,1,0.6228588351857592,1.0711443109751981,0.536740900014047,1.1155591414704282,0.9310230979087157,1.1839910135617733,0.4594747904054046,1.187597787991265,2,48,3,24,3,5,1.0,49,6,24,4,7,25.0,10,8,20,25,0
1488,1,0.26859140745676224,-0.16616865946926343,0.13970342250042317,0.6532331899104784,0.37179970838765247,-0.07970136948169941,0.4608451365945331,0.3981118218002871,2,29,1,3,5,6,1.0,31,6,6,4,6,30.0,9,8,30,20,0
1489,1,1.2476414971358407,1.2132753032826056,0.9022506809257992,1.1155591414704282,1.2696091624616548,1.1839910135617733,1.2026645611263997,1.187597787991265,2,20,1,8,5,6,1.0,35,6,10,4,3,21.0,9,5,30,25,0
1490,1,-2.038555893441772,-2.2081433448979593,-2.304242777462855,-2.6138115284418957,-2.503043015997102,-2.216974697053719,-2.4002237176187418,-2.0148641766450583,1,19,1,14,3,5,1.0,35,6,14,6,2,37.0,34,32,17,7,0
1491,1,1.3305910433299408,0.7970713347728609,1.281258685178796,0.3833046760754146,-0.3679727414671115,-1.1747847349894047,0.7233404082108914,-0.8085264834211845,2,6,1,3,3,5,1.0,30,6,6,4,3,14.0,6,7,20,0,1
1494,1,0.6847540462650608,0.9854111480754747,0.536740900014047,1.1155591414704282,0.9129392522525978,1.1839910135617733,0.7165785164560138,0.7560798417105585,1,15,2,10,5,6,1.0,34,6,10,1,2,35.0,18,25,0,17,0
1498,1,-0.41978206063952334,-0.9386005106586786,0.13970342250042317,-0.961880650748461,-0.5718083322489982,-0.9345879306730112,-1.0161615099030905,-0.5023782351800946,2,32,2,7,5,6,1.0,34,6,7,4,4,23.0,13,10,0,25,0
1499,1,-0.5340678635146657,-0.4941555114194779,-0.29524303144692593,0.33401189302105894,-0.5718083322489982,-0.42640286240458525,-0.801408732775628,-1.1683032719258963,1,4,4,5,3,5,1.0,27,5,5,4,7,30.0,19,20,0,0,0
1500,1,-0.7827215246917342,-0.256925453816402,-0.9366511045170197,-0.5621208054802014,-1.2102690649609198,-0.699268852162473,-0.820030263268297,-0.46003120410375115,2,30,2,2,3,5,1.0,31,6,7,4,3,30.0,16,9,30,20,0
1521,1,-0.5967816128779292,0.6452622058940848,0.13970342250042317,0.6532331899104784,0.37179970838765247,0.8574880490644123,1.4516447704857196,2.3599814450951264,1,5,2,4,3,5,1.0,31,7,5,6,7,20.0,12,10,30,10,0
1522,1,-0.274152809034403,-0.01433082244841737,-0.29524303144692593,-0.2072908509726116,0.39748061146573854,-0.035600660646174453,-0.36809180682695364,0.3595215148245922,2,33,1,10,3,5,1.0,35,6,11,5,7,30.0,15,18,30,5,0
1523,1,0.6165061247659614,0.06520263368100088,-0.29524303144692593,0.277959299290185,-0.007911314311577928,1.1839910135617733,1.2026645611263997,0.8011512675775496,1,16,2,15,4,5,2.0,41,5,19,1,3,35.0,15,20,0,0,0
1525,1,2.0624347698377488,2.334319694595934,1.281258685178796,2.3523192929048515,1.8011264306411854,1.5089902243263522,2.41375601890357,2.3599814450951264,2,29,2,5,3,5,1.0,39,6,14,3,7,50.0,10,17,20,33,0
1526,1,0.7287655660172986,0.16543151988055305,0.9022506809257992,0.277959299290185,0.717020489000627,0.27784483378000585,0.4815605688049265,0.838041529197308,2,38,1,10,3,5,1.0,39,5,14,3,2,22.0,17,17,22,10,0
1527,1,-0.7216744175742275,0.37686932177269283,0.13970342250042317,-0.6048056179299874,-0.3916702004937041,-0.33523993368352845,-0.3534737798747999,-0.4248259360240788,2,35,1,6,4,5,2.0,36,6,11,7,9,28.0,20,10,40,8,0
1530,1,-2.6626610823994667,-2.3119616914606116,-1.7054672641306756,-2.3632521123181602,-2.4217981190136117,-2.55204181763521,-2.551384926791676,-2.4492141203706135,2,40,2,20,3,5,1.0,41,6,20,3,2,50.0,40,40,10,5,0
1531,1,0.45350441190529356,0.22977772946786534,-0.2808267984439517,0.6532331899104784,0.9310230979087157,1.1839910135617733,0.46642995248634356,0.3595215148245922,2,36,1,11,5,6,1.0,38,6,15,6,2,40.0,35,22,0,0,1
1535,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,27,2,5,5,6,1.0,29,7,5,4,5,25.0,8,6,40,0,0
1536,1,0.16053133662386299,-0.9011149231565037,0.13970342250042317,-0.3101372206195133,-1.2666990804189453,-1.1747847349894047,-1.0150628841825242,-1.4602007728815054,2,30,1,5,3,5,1.0,33,5,12,3,2,15.0,10,10,30,10,0
1537,1,-0.1804574062746867,0.21608827915139303,0.13970342250042317,-0.5621208054802014,-0.3916702004937041,-0.6478461889136202,-0.3467368349933931,0.8011512675775496,2,40,1,15,3,5,1.0,41,6,17,3,2,20.0,15,7,0,0,0
1542,1,-0.332504604663534,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,10,2,5,6,6,2.0,32,6,8,3,2,20.0,16,15,30,15,0
1543,1,0.7287655660172986,0.3637857079153906,0.13970342250042317,0.6532331899104784,-0.3916702004937041,-0.42640286240458525,0.4594747904054046,-0.05388312087291695,2,40,1,17,4,5,2.0,41,4,16,6,2,20.0,10,16,0,0,0
1545,1,-0.274152809034403,-0.5324666350973596,-0.9482560760236891,0.6532331899104784,0.3787017432356712,0.27784483378000585,0.7031646369957362,0.7560798417105585,1,7,1,8,3,5,1.0,38,6,14,4,7,40.0,20,15,0,0,0
1546,1,0.26859140745676224,0.21140072023283932,-0.29524303144692593,-0.2072908509726116,-0.007911314311577928,-0.6478461889136202,-0.09931290274365544,-0.5023782351800946,2,40,1,10,3,5,1.0,41,6,15,3,2,50.0,45,40,0,0,0
1547,1,-0.08572568682286806,-0.6510484097139982,-0.29524303144692593,-0.2072908509726116,-0.6913637772338835,0.5614790908060036,-0.07373001966646923,0.44479818103454044,2,35,1,15,5,6,1.0,36,6,10,6,2,50.0,35,45,0,0,0
1548,1,-0.31173136998451545,0.16543151988055305,-0.29524303144692593,-0.5621208054802014,0.3787017432356712,-0.6478461889136202,-0.36809180682695364,-0.5023782351800946,1,23,1,15,5,6,1.0,38,4,13,6,3,50.0,30,40,0,0,0
1549,1,2.390494773179869,1.9210087010272434,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,15,2,10,3,5,1.0,36,6,13,5,3,40.0,24,8,30,25,0
1550,1,-1.69109136718801,0.06520263368100088,-0.29524303144692593,-0.2072908509726116,-0.21332472517717085,0.27784483378000585,-0.3534737798747999,-1.0682091887656073,2,30,1,10,3,5,1.0,34,6,10,4,1,45.0,17,25,0,30,0
1553,1,0.7287655660172986,0.32011849493588884,0.536740900014047,0.22720389918898612,0.39748061146573854,-0.035600660646174453,-0.10087008056694087,0.3595215148245922,2,38,1,13,4,5,2.0,40,6,17,7,9,26.0,21,11,0,0,1
1555,1,0.47347531685840955,0.842921260245631,0.5219102128888318,-0.6048056179299874,0.02966487091668314,0.27784483378000585,-0.38796183067719775,0.05984151138943,1,11,2,3,4,5,2.0,31,5,6,6,4,40.0,22,28,0,0,1
1556,1,0.35770414967677266,1.2132753032826056,1.281258685178796,1.1155591414704282,1.2696091624616548,1.1839910135617733,0.21375452846671794,0.44479818103454044,2,50,2,30,3,5,1.0,51,6,25,6,2,50.0,40,46,0,0,1
1557,1,-0.2670883628266811,-0.12012626373214495,-0.627776188858202,-0.6048056179299874,-0.5496632010757968,-1.1290636831184093,0.4608451365945331,-0.5023782351800946,1,20,2,7,3,5,1.0,38,5,10,3,4,18.0,12,15,10,5,0
1559,1,0.7287655660172986,0.842921260245631,0.9022506809257992,-0.2072908509726116,0.39748061146573854,0.5614790908060036,0.7165785164560138,0.7560798417105585,2,36,1,8,3,5,1.0,37,5,13,3,2,26.0,18,18,25,10,0
1560,1,-0.8895071121001062,-1.2783485375883938,-0.9366511045170197,-0.961880650748461,-0.9702666626961052,-0.9345879306730112,-0.38796183067719775,0.3981118218002871,2,38,3,8,5,6,1.0,41,5,14,4,3,20.0,13,14,15,7,0
1564,1,-0.6093460022773941,-0.5324666350973596,-0.29524303144692593,-0.6048056179299874,-0.1701444005959584,-0.07970136948169941,-0.09931290274365544,0.3595215148245922,2,19,2,10,5,6,1.0,37,5,12,6,6,17.0,9,9,0,0,0
1565,1,-0.8647156498881572,-0.7946582181047994,0.536740900014047,-0.2072908509726116,-0.5718083322489982,-1.1747847349894047,-0.12260972310122324,-0.8154322258675485,2,22,2,11,5,6,1.0,38,4,14,6,6,18.0,8,13,0,0,0
1566,1,-0.9579192198145247,-0.4941555114194779,0.13970342250042317,-0.961880650748461,-0.3743542459422936,-0.9049274103724998,-1.2197185681456477,-1.1330932152892035,1,20,2,8,3,5,1.0,40,5,14,3,4,16.0,8,11,20,0,0
1572,1,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,1,11,1,6,3,5,1.0,27,5,3,7,9,15.0,10,12,13,6,0
1573,1,-0.332504604663534,0.21608827915139303,-0.29524303144692593,0.277959299290185,-0.007911314311577928,0.8574880490644123,-0.5941619691573675,-0.8154322258675485,2,20,2,10,5,6,1.0,40,6,15,6,6,20.0,10,10,0,0,0
1574,1,0.6019098790489938,-0.44222081005034936,-0.9366511045170197,-0.2072908509726116,-0.2573877736080187,-0.6478461889136202,-0.1241284350118633,-1.6822377114361708,1,21,3,12,5,6,1.0,39,4,14,4,6,21.0,11,12,0,0,0
1575,1,0.13699169239129452,-0.5952583176315754,0.13970342250042317,-1.2844226537110006,-0.3743542459422936,-0.9049274103724998,-0.34540787936109335,-1.1330932152892035,1,20,3,10,3,6,1.0,37,6,8,5,3,20.0,12,16,10,0,0
1576,1,-0.6155701707163984,-0.35823962630108097,-1.4669149231381904,-1.2844226537110006,-0.5556212505213315,-0.3573194821327867,0.4815605688049265,0.406539980933341,2,40,4,12,5,6,1.0,43,4,15,4,2,26.0,15,13,25,6,0
1577,1,0.29811401024033374,-0.4941555114194779,0.9022506809257992,1.1155591414704282,0.9310230979087157,-0.07970136948169941,0.22117180313260837,-0.05388312087291695,2,46,1,20,3,5,1.0,47,6,23,4,2,35.0,30,25,25,15,0
1578,1,2.001128757143989,1.0087311609792808,0.9022506809257992,-0.2072908509726116,0.37179970838765247,-0.07970136948169941,-1.0327643580118149,-0.5023782351800946,2,32,1,8,3,5,1.0,33,6,8,5,2,33.0,28,28,10,7,0
1698,1,1.2476414971358407,1.2132753032826056,-0.29524303144692593,0.7535158022137463,1.2448690187628835,0.8925266950454905,0.9474144834056027,1.150996495436795,2,35,1,5,3,5,1.0,36,6,12,5,2,25.0,15,10,0,0,0
1699,1,-0.11204264572236951,-0.5130344598500887,-1.2180982158151756,0.3893159044141739,-0.3743542459422936,2.0344669073870962,0.4650608233332884,-0.4248259360240788,2,5,2,8,3,5,1.0,31,6,7,6,4,20.0,6,9,20,0,0
1701,1,-2.812697646612411,-2.742160977792423,-2.304242777462855,-2.7955512899786146,-2.3232498183346104,-2.55204181763521,-2.8192041568168724,-2.8092052159172636,2,9,1,15,6,6,2.0,51,6,26,6,6,22.0,5,10,35,5,0
1702,1,0.6847540462650608,0.024011410336905133,-0.2808267984439517,-0.2072908509726116,-0.3916702004937041,-0.699268852162473,-0.5891757148995398,-0.14943576114662865,2,35,3,10,4,5,2.0,36,6,12,2,2,20.0,12,15,0,0,0
1704,1,0.20175266614931245,0.28613348240911335,0.9022506809257992,1.1155591414704282,0.9129392522525978,1.149232253940114,0.21375452846671794,1.2241926982032445,2,10,1,8,3,5,1.0,31,6,8,5,2,30.0,10,12,20,25,0
1705,1,1.6467175029151726,0.7106996594055415,0.13970342250042317,-0.2072908509726116,-0.03306561412323967,-0.667765078871905,0.1960299667320255,-0.34496392127496667,1,12,1,6,5,6,1.0,33,6,8,6,4,38.0,14,15,20,10,0
1706,1,-3.200210250412895,-2.797040306743446,-2.6189931754069042,-2.9876781856095,-2.1325608472199997,-2.55204181763521,-1.9447514744702858,-1.9629164488134285,1,13,2,3,3,5,1.0,29,6,2,5,4,36.0,20,30,14,0,0
1709,1,0.26859140745676224,-0.9509282758549874,-1.2180982158151756,0.8532550257316327,-1.1215809042068516,1.4177831526174083,0.9514632326710845,-1.7072322268108877,1,30,2,8,3,5,1.0,31,6,7,6,3,26.0,16,9,20,20,0
1710,1,0.22513621842726633,0.2471854208512078,1.2665744836882642,-0.039550707946641485,0.9310230979087157,-0.5632228078494298,0.9673294692186638,0.4531601940788112,1,28,2,5,3,5,1.0,29,6,6,5,5,23.0,11,16,0,0,0
1711,1,1.6001830814460447,2.199597457922195,1.6638157217738319,1.9854739749351888,1.609936714618608,2.0694288022675504,1.4450165813813762,1.5363975615133252,2,10,2,12,5,6,1.0,34,6,10,3,5,25.0,7,7,20,25,0
1712,1,0.20175266614931245,0.5707643244886973,0.13970342250042317,1.5229344491769798,0.717020489000627,0.6196641724370361,0.4608451365945331,1.187597787991265,2,12,1,8,3,5,1.0,31,6,8,3,3,24.0,12,8,20,20,0
1714,1,0.509505252671833,0.32011849493588884,0.9022506809257992,-0.2072908509726116,1.2696091624616548,0.6196641724370361,0.7220089979127282,0.838041529197308,2,38,2,12,4,5,2.0,39,4,14,5,3,30.0,20,13,0,0,0
1715,1,-0.393048648481888,0.10199161530098833,-0.29524303144692593,-0.2072908509726116,0.7351999550169478,-0.6478461889136202,-0.3667742366204601,-0.46003120410375115,1,15,2,7,5,6,1.0,34,6,11,4,5,17.0,8,9,10,0,0
1717,1,-0.41548102500915085,-0.7946582181047994,-1.2180982158151756,-0.15017922731842723,0.3787017432356712,0.27784483378000585,-0.3613944076467193,-0.7768877015927913,2,22,1,18,3,5,1.0,43,6,19,2,3,19.0,11,9,20,0,0
1719,1,1.681539744699471,1.298987549102114,-0.627776188858202,1.4762409112002697,1.0835861214948828,0.5839619852777385,0.9726897755493287,2.3599814450951264,2,30,1,4,3,5,1.0,31,6,7,8,10,20.0,13,9,20,20,0
1720,1,-1.226441927174219,-1.0167076053615023,-0.9366511045170197,-1.2844226537110006,-1.1215809042068516,-1.1747847349894047,-1.2197185681456477,-1.1330932152892035,2,32,2,10,5,6,1.0,33,6,10,2,5,12.0,5,3,20,30,0
1721,1,1.2681069718561588,1.0406234751065553,0.536740900014047,-0.2072908509726116,1.6281963140222402,0.9494565524025962,0.9474144834056027,1.150996495436795,1,25,1,3,3,5,1.0,32,6,8,4,7,35.0,23,10,30,20,0
1722,1,-0.060664081730277056,0.3637857079153906,0.9022506809257992,0.22720389918898612,0.7351999550169478,-0.12096111446663933,-0.801408732775628,0.3595215148245922,2,33,1,8,3,5,1.0,34,6,8,5,6,13.0,7,5,10,20,0
1724,1,-1.2752784760340017,-1.3753558790249172,-0.29524303144692593,-1.00014614197404,-0.23208334147027965,-0.07970136948169941,-1.5914987026214649,-0.8467480593252678,1,10,2,12,4,5,2.0,41,6,17,3,2,30.0,20,20,20,17,0
1725,1,1.0691602970219443,0.4575270530020704,-0.9482560760236891,0.22720389918898612,1.0741517068744555,-0.07970136948169941,0.21375452846671794,0.3595215148245922,1,11,1,1,3,5,1.0,36,5,10,7,9,35.0,20,25,0,0,0
1726,1,0.26859140745676224,-0.27242837945301684,-0.30988536384468635,-0.2072908509726116,-0.6757939265587742,-0.42640286240458525,0.7018312162278054,0.44479818103454044,1,9,1,4,3,5,1.0,36,5,10,4,2,40.0,25,30,15,5,0
1727,1,1.9804725308603168,1.8275647948041065,2.0370746691693506,1.4762409112002697,1.6032436354937576,2.0344669073870962,1.2093029188266287,1.5730696997509976,2,33,3,10,3,5,1.0,34,6,9,4,4,26.0,17,11,10,20,0
1728,1,1.0195195630727585,1.5519812533624964,2.0370746691693506,1.0165326149008231,0.7351999550169478,0.5972649061323633,0.7206774597255439,-2.297764104647867,1,8,2,6,3,5,1.0,33,6,8,1,4,35.0,13,13,20,10,0
1730,1,-0.6093460022773941,-0.35823962630108097,-1.4669149231381904,-0.9184717799561795,0.02067533194131377,-0.12096111446663933,-0.1241284350118633,0.05984151138943,2,40,3,15,4,5,2.0,41,5,18,2,2,25.0,15,18,0,13,0
1731,1,0.4015991809260794,0.842921260245631,0.13970342250042317,0.22720389918898612,0.37179970838765247,-0.07970136948169941,0.19148454239144433,0.8011512675775496,2,10,1,6,3,5,1.0,35,5,10,4,6,24.0,16,18,20,0,0
1734,1,-0.08572568682286806,-0.12012626373214495,0.536740900014047,0.6532331899104784,0.5723999449829097,0.27784483378000585,0.4594747904054046,0.3981118218002871,1,17,2,12,3,6,1.0,33,6,13,5,8,21.0,9,8,50,0,0
1735,1,2.0624347698377488,1.5476954536699545,0.1560258981043344,1.6221569773251008,1.48385872001503,2.0694288022675504,0.45126326983440695,0.6737457034814488,2,30,1,5,3,5,1.0,31,4,8,8,10,22.0,13,12,0,30,0
1736,1,-0.8895071121001062,-0.847328659737202,0.13970342250042317,-0.6048056179299874,-0.007911314311577928,-0.699268852162473,-0.3467368349933931,-0.4248259360240788,1,10,2,8,3,5,1.0,34,4,10,4,7,30.0,17,11,25,20,0
1737,1,0.7287655660172986,0.4357314149806872,1.281258685178796,0.6532331899104784,0.3787017432356712,0.5614790908060036,0.4594747904054046,0.7560798417105585,1,12,2,6,3,5,1.0,32,6,5,8,10,40.0,35,30,10,10,0
1798,1,0.33729472170192865,0.5989078790694186,0.9022506809257992,0.22720389918898612,0.5791282670319288,0.5614790908060036,-1.40433915401398,0.838041529197308,2,33,1,8,3,5,1.0,34,6,8,3,4,13.0,7,4,0,55,0
1800,1,-0.5962457129652651,-0.35823962630108097,-1.9171499305932111,-0.2072908509726116,-0.7262073831827045,-0.42640286240458525,-0.6150467358479217,-1.9916626024746804,2,28,1,5,5,6,1.0,29,6,5,1,8,25.0,12,20,10,5,0
1801,1,-1.0439454567036581,-0.5952583176315754,-0.29524303144692593,-0.9184717799561795,-0.8551017085667475,-0.42640286240458525,-1.2197185681456477,-1.1330932152892035,1,20,1,9,4,6,1.0,34,6,10,4,2,30.0,20,15,0,17,0
1802,1,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,38,1,13,6,6,2.0,39,5,15,7,9,60.0,50,50,15,10,0
1804,1,-1.4931526362971015,0.1531957526565124,-0.6530702333494266,0.03687147100941842,0.3787017432356712,-0.12096111446663933,-0.12564490550217305,-1.4602007728815054,2,30,1,7,5,6,1.0,40,6,16,4,6,34.0,15,12,20,30,0
1805,1,-1.3067279439848813,-1.2054465978210496,-1.2180982158151756,-1.2487807805201272,-0.5718083322489982,-0.3920880598697322,-1.0327643580118149,-0.8154322258675485,2,3,2,10,3,5,1.0,48,7,23,3,7,50.0,40,25,0,13,0
1807,1,2.390494773179869,2.199597457922195,1.281258685178796,1.938332204448252,2.1660082225609707,2.362789137083292,2.41375601890357,2.3599814450951264,2,31,1,7,3,5,1.0,33,6,6,4,2,50.0,26,20,20,25,0
1810,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,35,1,10,3,5,1.0,37,5,10,3,4,15.0,10,3,0,55,0
1812,1,-1.226441927174219,-1.2296738557548734,-0.9366511045170197,-1.2844226537110006,-1.1215809042068516,-1.1747847349894047,-0.820030263268297,-0.8467480593252678,2,15,1,5,3,5,1.0,36,4,11,5,2,19.0,13,9,30,10,0
1813,1,0.3865699406218752,1.1124937325866373,1.281258685178796,0.7535158022137463,0.5192526897895829,1.1839910135617733,0.7165785164560138,-0.05388312087291695,1,17,1,11,5,6,1.0,33,5,10,3,6,40.0,18,20,0,0,1
1817,1,0.8333711403166674,1.0711443109751981,1.281258685178796,0.7063520597970705,0.3787017432356712,0.6196641724370361,0.7018312162278054,1.187597787991265,2,15,1,8,3,5,1.0,33,6,6,3,8,30.0,25,15,25,5,0
1818,1,0.10866903412303412,0.32011849493588884,-0.9366511045170197,0.1689406750902399,0.18249486238759532,-0.004004854779549351,0.17505380191396366,0.406539980933341,2,30,1,11,5,6,1.0,31,6,8,4,2,37.0,28,30,16,6,0
1821,1,-0.49959372540696834,-0.8492220114246718,-1.4669149231381904,-0.9184717799561795,-0.8551017085667475,-0.07970136948169941,-0.5941619691573675,-2.2068119261477106,2,10,1,8,5,6,1.0,34,6,10,6,2,40.0,24,22,0,30,0
